timestamp,planta,fase,luminosidade,temp_ar,umid_ar,temp_solo,umid_solo,aquecedor_estado,aquecedor_motivo,ventoinha_estado,ventoinha_motivo,luminaria_estado,luminaria_motivo,bomba_estado,bomba_motivo
2025-09-02T22:50:14.127457,Alface,Floracao,19248.33,22.0,85.2,21.44,64.12,False,22.0°C entre 21°C e 27°C,True,Umidade 85.2% ≥ limite (80%),True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),True,Override: 64.63% < 80% → irrigando 76.34s
2025-09-02T22:50:44.467428,Alface,Floracao,19117.5,22.2,84.6,21.62,64.75,False,22.2°C entre 21°C e 27°C,True,Umidade 84.6% ≥ limite (80%),True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),False,Aguardando reação (31s / 120s)
2025-09-02T22:51:14.795106,Alface,Floracao,19127.5,22.4,83.7,21.88,64.19,False,22.4°C entre 21°C e 27°C,True,Umidade 83.7% ≥ limite (80%),True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),False,Aguardando reação (63s / 120s)
2025-09-02T22:51:45.099789,Alface,Floracao,18757.5,22.6,82.8,22.0,64.21,False,22.6°C entre 21°C e 27°C,True,Umidade 82.8% ≥ limite (80%),True,Dentro do fotoperíodo cruzando a meia-noite (06:00 → 04:00),False,Aguardando reação (95s / 120s)
2025-09-02T22:52:15.360617,Standby,Standby,0.0,22.9,81.9,22.19,64.77,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby
2025-09-02T22:52:45.629305,Standby,Standby,0.0,23.0,81.1,22.0,65.39,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby
2025-09-02T22:53:15.951779,Standby,Standby,0.0,23.1,80.9,21.94,64.73,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby
2025-09-02T22:53:46.220296,Standby,Standby,0.0,23.1,80.6,21.88,65.61,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby
2025-09-02T22:54:16.509879,Standby,Standby,0.0,23.1,80.6,21.88,65.61,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby
2025-09-02T22:54:46.810724,Standby,Standby,0.0,23.1,80.2,21.75,65.22,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby
2025-09-02T22:55:17.093499,Standby,Standby,0.0,23.1,80.1,21.75,65.74,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby,False,Estufa em Standby
